,id,host_id,host_response_rate,host_total_listings_count,host_is_superhost,neighbourhood,property_type,room_type,accommodates,guests_included,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,score
3428,4278896,3650148,100.0,2.0,f,Laurelhurst,Apartment,Private room,2,1,1.0,1.0,1.0,60.0,33,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3429,4016079,16206353,100.0,1.0,f,Laurelhurst,Apartment,Entire home/apt,4,4,1.0,2.0,4.0,185.0,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.989576757
3430,7389950,5371112,100.0,1.0,t,Laurelhurst,House,Private room,2,1,1.0,1.0,1.0,99.0,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9465146059999999
3431,3529563,9893268,94.88679817905918,1.0,f,Laurelhurst,House,Entire home/apt,4,4,1.0,2.0,2.0,200.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3432,8612922,41402752,100.0,1.0,f,Laurelhurst,House,Entire home/apt,4,2,1.0,1.0,2.0,125.0,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3433,7564942,39663044,94.88679817905918,1.0,f,Laurelhurst,Apartment,Private room,2,1,1.0,1.0,1.0,60.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.884175539
3434,5228066,3650148,100.0,2.0,f,Laurelhurst,Apartment,Entire home/apt,4,2,2.0,2.0,2.0,100.0,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3435,8150045,17640965,100.0,1.0,f,Laurelhurst,House,Private room,2,1,1.0,1.0,1.0,55.0,14,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.928615808
3436,3413183,17208894,94.88679817905918,1.0,f,Southeast Magnolia,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,550.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7688979509999999
3437,3123041,597729,100.0,1.0,t,Southeast Magnolia,House,Private room,2,1,1.0,1.0,1.0,75.0,79,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.9637744429999999
3438,2492143,512103,60.0,1.0,f,Southeast Magnolia,House,Private room,2,1,1.0,1.0,1.0,95.0,18,90.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9218370909999999
3439,6714652,16007710,88.0,2.0,t,Southeast Magnolia,Loft,Entire home/apt,2,1,1.0,0.0,1.0,150.0,11,98.0,9.0,9.0,9.0,9.0,10.0,9.0,0.854721725
3440,6678058,34953514,100.0,1.0,f,Southeast Magnolia,House,Entire home/apt,2,2,1.0,1.0,1.0,110.0,12,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0.791427433
3441,1696194,8956137,100.0,6.0,f,Southeast Magnolia,House,Entire home/apt,4,1,1.0,1.0,2.0,228.0,11,96.0,9.0,9.0,10.0,10.0,9.0,9.0,0.811398983
3442,9352778,208959,100.0,1.0,f,Southeast Magnolia,House,Entire home/apt,6,4,2.0,2.0,3.0,110.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9456787109999999
3443,2720963,3676438,100.0,1.0,f,Southeast Magnolia,House,Entire home/apt,6,6,3.5,3.0,3.0,950.0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3444,6591879,34487300,100.0,1.0,f,Southeast Magnolia,Apartment,Entire home/apt,4,1,1.5,2.0,3.0,225.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8416545990000001
3445,10023353,12166833,100.0,2.0,f,Southeast Magnolia,House,Entire home/apt,6,4,2.0,3.0,2.0,125.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.951556563
3446,8207987,43281593,100.0,1.0,f,Southeast Magnolia,House,Private room,2,1,2.0,1.0,1.0,68.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.977976561
3447,3971346,14446306,100.0,1.0,t,Southeast Magnolia,House,Entire home/apt,6,1,1.5,3.0,3.0,250.0,35,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0.987012565
3448,3382533,5177328,98.0,6.0,t,Southeast Magnolia,Apartment,Entire home/apt,4,1,1.0,1.0,1.0,150.0,50,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9824786190000001
3449,8943821,11274242,100.0,1.0,f,Southeast Magnolia,Apartment,Private room,2,1,1.5,1.0,1.0,48.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3450,4485424,16630158,100.0,1.0,t,Southeast Magnolia,House,Entire home/apt,8,6,3.0,3.0,4.0,330.0,37,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9685318470000001
3451,7227464,5177328,98.0,6.0,t,Southeast Magnolia,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,125.0,17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.984048426
3452,2958318,12729402,94.88679817905918,1.0,f,Southeast Magnolia,Townhouse,Entire home/apt,4,1,2.5,2.0,2.0,350.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3453,4066344,21088545,94.88679817905918,1.0,f,High Point,House,Private room,1,1,1.0,1.0,1.0,80.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.745696068
3454,8012443,42305353,100.0,2.0,t,High Point,Townhouse,Private room,2,2,1.0,1.0,1.0,70.0,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.914955318
3455,8094338,42305353,100.0,2.0,t,High Point,Townhouse,Private room,2,2,1.0,1.0,1.0,70.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.921391368
3456,5096363,25963725,100.0,1.0,t,High Point,House,Private room,2,2,1.0,1.0,1.0,72.0,34,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9411619309999999
3457,1980283,10219841,94.88679817905918,1.0,f,High Point,Apartment,Entire home/apt,4,2,1.0,2.0,2.0,99.0,34,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0.859975398
3458,2761092,1754964,100.0,1.0,f,High Point,House,Entire home/apt,4,2,1.0,2.0,2.0,78.0,20,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0.8286020759999999
3459,4163204,18046472,94.88679817905918,1.0,f,High Point,Apartment,Private room,2,1,1.5,1.0,1.0,300.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3460,1145148,6278931,100.0,1.0,f,High Point,House,Entire home/apt,5,5,1.0,3.0,3.0,250.0,13,98.0,10.0,9.0,10.0,10.0,9.0,10.0,0.9138870840000001
3461,7039427,36912090,100.0,1.0,t,High Point,House,Private room,2,1,1.0,1.0,1.0,39.0,42,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3462,7527242,12680177,94.88679817905918,1.0,f,High Point,House,Entire home/apt,6,2,1.0,3.0,3.0,95.0,3,93.0,9.0,10.0,10.0,10.0,9.0,10.0,0.9374048709999999
3463,8286095,43689477,94.88679817905918,1.0,f,High Point,House,Private room,2,1,0.5,1.0,1.0,97.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.963743448
3464,9238818,50893,100.0,10.0,f,High Point,House,Entire home/apt,4,1,1.0,2.0,3.0,102.0,2,80.0,10.0,10.0,10.0,10.0,8.0,9.0,0.95220387
3465,3025456,14128353,100.0,1.0,t,High Point,House,Private room,2,1,1.0,1.0,1.0,60.0,70,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.862696171
3466,6888107,4485033,100.0,1.0,t,High Point,Townhouse,Private room,4,2,1.5,1.0,3.0,49.0,13,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0.933788657
3467,3242605,2733106,100.0,1.0,f,Seaview,House,Private room,2,2,1.0,1.0,1.0,60.0,109,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.933680773
3468,6118198,2355349,100.0,1.0,t,Seaview,House,Private room,2,1,1.0,1.0,1.0,79.0,23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9921244379999999
3469,189156,179030,100.0,1.0,t,Seaview,Apartment,Entire home/apt,2,2,1.0,0.0,1.0,76.0,106,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.952120483
3470,6990677,10918906,100.0,1.0,f,Seaview,House,Entire home/apt,2,2,1.0,1.0,1.0,110.0,18,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9920929070000001
3471,8194886,1977631,94.88679817905918,1.0,f,Seaview,Apartment,Entire home/apt,3,1,1.0,1.0,2.0,110.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.941284716
3472,8645226,41178788,100.0,1.0,f,Seaview,House,Private room,2,1,1.0,1.0,1.0,59.0,11,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0.887240529
3473,859467,4500127,40.0,3.0,f,Seaview,House,Entire home/apt,7,2,1.0,2.0,2.0,195.0,48,89.0,9.0,8.0,9.0,9.0,10.0,9.0,0.858585536
3474,9096972,47428920,100.0,1.0,f,Seaview,House,Entire home/apt,3,2,1.0,1.0,2.0,85.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.779737115
3475,1246117,1169181,100.0,1.0,f,Seaview,House,Entire home/apt,7,1,2.0,3.0,4.0,200.0,27,96.0,9.0,10.0,10.0,10.0,9.0,10.0,0.991233349
3476,7665415,3286649,100.0,1.0,f,Seaview,Apartment,Entire home/apt,4,0,1.0,2.0,2.0,109.0,9,91.0,10.0,9.0,10.0,10.0,10.0,9.0,0.939522564
3477,8583457,17895568,100.0,2.0,f,Seaview,House,Entire home/apt,4,2,1.0,2.0,2.0,200.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9867210390000001
3478,146301,33360,100.0,6.0,f,Seaview,House,Entire home/apt,6,6,1.0,2.0,4.0,135.0,10,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0.949703813
3479,677266,30559,100.0,5.0,f,Georgetown,House,Private room,2,1,3.0,1.0,1.0,70.0,59,92.0,9.0,9.0,9.0,9.0,9.0,9.0,0.975685239
3480,9419,30559,100.0,5.0,f,Georgetown,House,Private room,2,1,3.0,1.0,1.0,90.0,79,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0.973807216
3481,1950012,5304351,94.88679817905918,1.0,t,Georgetown,House,Private room,2,1,1.0,1.0,1.0,50.0,34,97.0,10.0,9.0,10.0,10.0,9.0,10.0,0.9749379159999999
3482,9508837,3638194,100.0,2.0,t,Georgetown,Loft,Entire home/apt,4,4,1.0,1.0,1.0,99.0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.796153188
3484,7256122,3638194,100.0,2.0,t,Georgetown,House,Private room,2,2,1.0,1.0,1.0,65.0,28,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.961080849
3485,6765354,32222318,100.0,1.0,f,Georgetown,House,Private room,2,1,1.0,1.0,1.0,90.0,12,92.0,9.0,9.0,10.0,9.0,9.0,9.0,0.944554806
3487,10060388,943847,100.0,1.0,f,South Park,House,Entire home/apt,6,6,1.5,3.0,3.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9535248279999999
3488,8570596,43868016,100.0,1.0,f,South Park,House,Private room,2,1,1.0,1.0,1.0,65.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9202669259999999
3489,4589654,23792018,100.0,5.0,f,South Park,House,Entire home/apt,4,2,1.0,2.0,3.0,105.0,15,88.0,9.0,9.0,9.0,10.0,8.0,9.0,0.5
3490,7843145,41322124,100.0,1.0,f,Roxhill,House,Entire home/apt,4,0,1.0,2.0,3.0,125.0,5,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0.989198864
3491,8194164,43226056,94.88679817905918,1.0,f,Roxhill,House,Private room,2,1,1.0,1.0,1.0,60.0,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.821885586
3492,4252591,22068932,94.88679817905918,1.0,f,Highland Park,House,Private room,2,2,1.0,1.0,1.0,59.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3493,6810430,2911433,90.0,1.0,f,Highland Park,House,Entire home/apt,3,1,1.0,1.0,2.0,65.0,40,93.0,10.0,10.0,10.0,9.0,9.0,10.0,0.848357081
3494,902609,3264544,100.0,1.0,f,Highland Park,House,Entire home/apt,3,1,1.0,1.0,1.0,58.0,107,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.96502912
3495,696004,3563779,100.0,1.0,f,Highland Park,Apartment,Entire home/apt,4,2,1.0,1.0,2.0,120.0,64,92.0,9.0,10.0,10.0,10.0,8.0,9.0,0.5
3496,4824581,167482,100.0,1.0,t,Highland Park,House,Private room,4,4,1.0,1.0,1.0,150.0,26,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0.963298678
3497,72743,242188,43.0,1.0,f,Highland Park,House,Private room,2,1,1.0,1.0,1.0,55.0,95,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.8285880090000001
3498,6019762,31247796,100.0,1.0,f,Highland Park,House,Entire home/apt,4,1,1.0,2.0,2.0,110.0,3,93.0,10.0,9.0,10.0,10.0,7.0,10.0,0.984212875
3499,6133684,6743367,100.0,1.0,f,Highland Park,House,Private room,2,2,1.0,1.0,1.0,75.0,5,92.0,10.0,9.0,10.0,10.0,8.0,9.0,0.987242877
3500,4182732,21699774,94.88679817905918,1.0,f,Highland Park,House,Private room,2,1,1.0,1.0,1.0,75.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.806930542
3501,6479027,1939746,100.0,1.0,f,Highland Park,Townhouse,Private room,2,1,1.0,1.0,1.0,53.0,10,92.0,9.0,9.0,10.0,10.0,9.0,10.0,0.9578268529999999
3502,2508065,12836602,100.0,1.0,f,Highland Park,House,Entire home/apt,4,4,2.0,2.0,2.0,129.0,5,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.9646091459999999
3503,8089781,42719719,100.0,1.0,f,Madison Park,Apartment,Shared room,2,1,1.0,1.0,1.0,30.0,17,92.0,10.0,10.0,10.0,10.0,10.0,9.0,0.967190862
3504,7692789,23911251,100.0,1.0,f,Madison Park,Condominium,Private room,2,1,1.0,1.0,1.0,70.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.943832278
3505,8136553,42966608,100.0,1.0,f,Madison Park,Apartment,Private room,2,1,1.0,1.0,1.0,80.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7680717709999999
3506,1042022,5736221,100.0,1.0,f,Madison Park,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,125.0,105,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.980720162
3507,8863714,27499395,100.0,1.0,f,Madison Park,Apartment,Entire home/apt,4,1,1.0,1.0,1.0,95.0,3,80.0,7.0,6.0,10.0,10.0,10.0,7.0,0.929921269
3508,4557204,23624535,100.0,1.0,f,Madison Park,House,Entire home/apt,8,1,2.5,4.0,4.0,285.0,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.928726315
3509,6644760,34779932,100.0,4.0,f,Madison Park,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,109.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.993637323
3510,8764748,45960572,100.0,1.0,f,Madison Park,House,Entire home/apt,4,1,1.0,2.0,3.0,275.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8945993190000001
3511,9342299,48486517,94.88679817905918,1.0,f,Madison Park,House,Private room,4,1,2.5,1.0,2.0,190.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.977242112
3512,4464542,11910130,94.88679817905918,1.0,f,Madison Park,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,80.0,3,80.0,9.0,8.0,9.0,9.0,9.0,9.0,0.8843112590000001
3513,3817141,13757387,86.0,1.0,f,Madison Park,House,Entire home/apt,2,1,2.0,1.0,1.0,200.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.958667934
3514,2103939,10727475,80.0,2.0,f,Madison Park,Apartment,Entire home/apt,3,2,1.0,1.0,2.0,70.0,33,89.0,9.0,10.0,9.0,9.0,9.0,9.0,0.5
3515,8387068,34779932,100.0,4.0,f,Madison Park,Apartment,Entire home/apt,4,2,1.0,1.0,1.0,139.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.987777472
3516,5249067,8246601,94.88679817905918,1.0,f,Madison Park,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,75.0,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.987121701
3517,7620570,39969773,100.0,1.0,f,Madison Park,House,Entire home/apt,2,2,1.5,1.0,1.0,150.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.842063665
3518,6993726,10877293,100.0,1.0,f,Madison Park,Condominium,Entire home/apt,5,5,1.5,2.0,2.0,215.0,8,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0.955121517
3519,9463491,10727475,80.0,2.0,f,Madison Park,Apartment,Private room,1,1,1.0,1.0,1.0,60.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8204287290000001
3520,6908161,8642533,100.0,3.0,f,Stevens,Apartment,Entire home/apt,5,4,1.0,2.0,3.0,250.0,9,96.0,10.0,9.0,9.0,10.0,10.0,9.0,0.951938808
3521,9169270,46005243,100.0,2.0,f,Stevens,Apartment,Entire home/apt,3,2,1.0,1.0,1.0,150.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3522,7940358,1393266,100.0,3.0,f,Stevens,House,Entire home/apt,5,2,2.0,2.0,2.0,139.0,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.9845789070000001
3523,4632923,1746143,100.0,1.0,f,Stevens,Apartment,Entire home/apt,4,2,1.0,2.0,2.0,104.0,6,87.0,9.0,8.0,9.0,9.0,9.0,8.0,0.9771363740000001
3524,2764126,8758664,90.0,2.0,f,Stevens,House,Entire home/apt,2,1,2.5,2.0,2.0,125.0,13,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.984224737
3525,4710866,7354306,100.0,18.0,f,Stevens,House,Shared room,1,1,3.5,1.0,1.0,33.0,18,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.7421853540000001
3526,3994601,7354306,100.0,18.0,f,Stevens,House,Shared room,1,1,3.5,1.0,1.0,27.0,20,94.0,9.0,9.0,10.0,10.0,10.0,10.0,0.7421853540000001
3527,7873208,7354306,100.0,18.0,f,Stevens,House,Shared room,1,1,3.5,1.0,1.0,29.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.864184499
3528,3811828,7354306,100.0,18.0,f,Stevens,House,Shared room,1,1,1.0,1.0,1.0,29.0,19,94.0,9.0,9.0,10.0,10.0,10.0,10.0,0.7421853540000001
3529,7873345,7354306,100.0,18.0,f,Stevens,House,Shared room,1,1,3.5,1.0,1.0,29.0,7,89.0,10.0,9.0,10.0,9.0,9.0,9.0,0.849877834
3530,3811930,7354306,100.0,18.0,f,Stevens,House,Shared room,1,1,1.0,1.0,1.0,30.0,21,92.0,9.0,9.0,9.0,10.0,10.0,10.0,0.5
3531,2670365,13669439,100.0,3.0,t,Stevens,House,Private room,2,2,1.5,1.0,1.0,65.0,43,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.879773438
3532,4225225,12796487,100.0,6.0,f,Stevens,House,Private room,2,1,5.0,1.0,1.0,125.0,15,93.0,9.0,10.0,9.0,9.0,10.0,9.0,0.9511984590000001
3533,5728135,9792669,90.0,1.0,f,Stevens,Apartment,Private room,2,1,1.0,1.0,1.0,84.0,26,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.977339685
3534,1818768,5589030,100.0,1.0,f,Stevens,Apartment,Private room,2,2,1.0,1.0,1.0,70.0,56,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.958234668
3535,8689375,28917785,63.0,2.0,f,Stevens,House,Private room,2,1,3.0,1.0,1.0,90.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3536,9509695,22698112,94.88679817905918,1.0,f,Stevens,Townhouse,Private room,2,1,1.0,1.0,1.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3537,9156273,19994652,90.0,1.0,f,Stevens,House,Private room,2,1,1.0,1.0,1.0,40.0,6,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0.79092598
3538,6185083,32081109,100.0,1.0,f,Stevens,Apartment,Private room,2,1,1.0,1.0,1.0,75.0,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.975792408
3539,5738982,11376974,94.88679817905918,1.0,f,Stevens,House,Private room,1,1,1.0,1.0,1.0,90.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7810772659999999
3540,8969737,12650724,94.88679817905918,1.0,f,Stevens,House,Private room,2,1,1.0,1.0,1.0,150.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.193118244
3541,2500188,12796487,100.0,6.0,f,Stevens,Bed & Breakfast,Private room,2,1,1.0,1.0,1.0,155.0,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.987615347
3542,3416590,12796487,100.0,6.0,f,Stevens,Bed & Breakfast,Private room,1,1,5.0,1.0,1.0,145.0,12,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.97890985
3543,6074312,12796487,100.0,6.0,f,Stevens,Bed & Breakfast,Private room,2,1,1.0,1.0,1.0,165.0,4,90.0,10.0,10.0,10.0,10.0,10.0,9.0,0.924711823
3544,9696950,47638002,100.0,1.0,f,Stevens,House,Private room,2,1,1.0,1.0,1.0,125.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3545,9920856,8118817,100.0,1.0,f,Stevens,House,Private room,2,1,1.0,1.0,1.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9812443259999999
3546,2268329,11582791,60.0,1.0,f,Stevens,Apartment,Private room,2,2,1.0,1.0,1.0,65.0,23,91.0,10.0,9.0,9.0,9.0,10.0,9.0,0.98343873
3547,8868025,46318353,94.88679817905918,4.0,f,Stevens,Bed & Breakfast,Private room,2,1,1.0,1.0,1.0,146.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.98824966
3548,1049293,1729224,100.0,2.0,f,Stevens,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,125.0,7,94.0,10.0,10.0,9.0,10.0,10.0,9.0,0.89729023
3549,4401544,22848233,100.0,1.0,f,Stevens,House,Entire home/apt,3,0,1.0,0.0,2.0,85.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.941652775
3551,7823973,41193990,100.0,1.0,f,Stevens,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,120.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.881382227
3552,8507873,44801828,100.0,1.0,f,Stevens,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,100.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
3553,8131881,42940083,90.0,1.0,f,Stevens,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,45.0,8,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.765695453
3554,6592178,186257,94.88679817905918,1.0,f,Stevens,Townhouse,Entire home/apt,4,2,2.0,2.0,2.0,300.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.988198817
3555,825574,1340339,100.0,1.0,t,Stevens,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,150.0,40,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.964028656
3556,194313,943663,100.0,1.0,t,Stevens,House,Entire home/apt,2,2,1.0,0.0,1.0,99.0,67,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9806712870000001
3557,5470943,13669439,100.0,3.0,t,Stevens,Apartment,Entire home/apt,4,2,1.0,2.0,2.0,139.0,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9812437890000001
3558,1547337,8245715,100.0,1.0,f,Stevens,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,100.0,57,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0.861564398
3559,3932674,17770007,100.0,1.0,f,Stevens,Apartment,Entire home/apt,4,1,1.0,1.0,2.0,180.0,9,91.0,10.0,10.0,9.0,10.0,10.0,9.0,0.9374090429999999
3560,3811955,7354306,100.0,18.0,f,Stevens,House,Shared room,1,1,1.0,1.0,1.0,30.0,18,91.0,9.0,9.0,9.0,10.0,9.0,9.0,0.7421853540000001
3561,6911511,13669439,100.0,3.0,t,Stevens,House,Entire home/apt,6,1,2.5,3.0,3.0,399.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.973813653
3562,5040885,25355782,94.88679817905918,1.0,f,Stevens,House,Entire home/apt,4,1,1.5,2.0,2.0,300.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9671540259999999
3563,1633025,87587,100.0,4.0,f,Stevens,House,Private room,2,1,1.0,1.0,1.0,51.0,66,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.964372635
3564,7492006,2555495,50.0,1.0,f,Stevens,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,70.0,9,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0.902141333
3565,7368959,27233816,100.0,2.0,f,Stevens,Apartment,Entire home/apt,2,1,1.0,0.0,1.0,104.0,15,80.0,9.0,8.0,9.0,9.0,10.0,8.0,0.8189987540000001
3566,6934128,23770394,88.0,3.0,f,Stevens,House,Private room,1,1,3.0,1.0,1.0,80.0,9,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0.883645773
3567,8409695,44299926,100.0,1.0,f,Stevens,Apartment,Private room,1,1,1.0,1.0,1.0,50.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.83753109
3568,7050204,754810,96.0,10.0,t,Stevens,Condominium,Entire home/apt,4,2,1.0,1.0,2.0,150.0,9,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0.789435387
3569,8926188,44312115,90.0,2.0,f,Stevens,Apartment,Entire home/apt,4,2,1.0,1.0,2.0,125.0,7,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.991636634
3570,5297143,24596657,90.0,2.0,f,Stevens,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,200.0,5,84.0,9.0,9.0,10.0,10.0,10.0,9.0,0.966731369
3571,6228211,32307721,94.88679817905918,1.0,f,Stevens,House,Entire home/apt,4,1,1.0,2.0,2.0,200.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.951585591
3572,1815677,9510212,90.0,1.0,f,Stevens,House,Entire home/apt,4,2,1.0,2.0,2.0,115.0,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.872087002
3573,4388148,3246928,100.0,2.0,f,Stevens,Apartment,Entire home/apt,2,1,1.0,0.0,1.0,85.0,58,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.957323611
3574,1432713,7700277,71.0,1.0,f,Stevens,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,120.0,142,93.0,10.0,9.0,10.0,9.0,10.0,9.0,0.957524955
3575,4454264,23113340,94.88679817905918,1.0,f,Stevens,House,Entire home/apt,6,1,1.5,3.0,3.0,400.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.6991733309999999
3576,5164194,23770394,88.0,3.0,f,Stevens,House,Private room,1,1,2.0,1.0,1.0,95.0,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.9950713520000001
3577,6066570,28710626,94.88679817905918,1.0,f,Stevens,House,Entire home/apt,14,8,3.5,6.0,9.0,545.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.969291687
